Sno,Partno,Description,Price
30295,07JAA001020A,WRENCH SOCKET 19M,62.4
30296,51403SNA903,SEAT.SPG UPR L FR,15
30297,22544R02003,DISK. CLUTCH,16.54
30298,13342PWA004,BRG B.MAIN LWR,8.3
30299,65190TG0T00ZZ,SILL COMP L.FR IN,51.45
30300,76630TM0T01,BLADE WSHLD.WIPER(RH,8.91
30301,53713TA0033,HOSE COMP.. POWER ST,84.48
30302,17130RBBA01,VALVE ASSY.PCV,13.42
30303,23516RPC000,SHAFT.IDLE,23.45
30304,41374PPS000,SHIM.76MM.P,4.17
30305,79104S5A003,SEAL A,1.03
30306,76601SDAA01,STABILIZER,1.86
30307,81521S9AJ11ZA,TRIM COVE*NH167L*,265.36
30308,72140SX8T01,HANDLE ASSY R.FR,27.48
30309,50823SELT81,BRKT.SIDE MT,33.34
30310,9.34E+11,BOLT-WASH..6X16,0.45
30311,31223RYEA01,NUT,0.77
30312,83413SDCU01,MAT BOX.CONSOLE,4.51
30313,38150SR3K01,HORN ASSY (HIGH),3.84
30314,28450RCL000,COVER.SOLENOID,18.86
30315,50875SDAA11,STPR PLATE.UP TRN,10.48
30316,79746790000,OIL SEAL DRIVER,56.69
30317,75513SB2000,CUSHION LOCK ROD,1
30318,74566SDDA00,UNDER COVER L.MID,23.31
30319,22543RCL901,PLATE 1.6.CLUTCH,8.01
30320,32110RCBU51,ENG HARN,401.41
30321,60630SELT00ZZ,BASE COMP BATH,16.57
30322,73405S86K00,GLASS.R RR DOOR Q,2.4
30323,72140SNBE01ZF,HANDLE ASSY.R FR DR,71.79
30324,44329SFA003,BAND C DRIVE SHAFT,5.94
30325,08W42SP0R00,WHEEL NUT CAP TYP,0
30326,45214SR3003,BOOT.PISTON,5.05
30327,72615S04J02,ACTUATOR ASSY R R,0
30328,13010R70A00,PISTON SET,52.1
30329,0H130S0001X,LOCK KNOB (SILVER),51.17
30330,13011RB1004,RING SET.PISTON,43.44
30331,84261SNAA01ZC,GRNISH ASS.L.RR INER,13.1
30332,62SDA25,ACCORD 2D.4D,47.78
30333,90162SKCJ90,BOLT.STUD 12X99.8,2.75
30334,81521SX8N31ZA,TRIM COVER L FR BACK,169.91
30335,17650SELT01,PIPE COMP B.FUEL,53.61
30336,17210RE1Z01,COVER.AIR/C,5.45
30337,83583S9AU02ZB,LINING COMP L FR,201.68
30338,13216PWA003,BRG F.CONNROD,8.98
30339,64611S9A901ZZ,RAIL L.ROOF SIDE,36.42
30340,07NADSR30200,CYLINDER END SEAL RE,32.87
30341,72775SX8F01,RUNCHANNEL L RR D,28.7
30342,91004RPC016,BRG.BALL 29X68X17.5,16.21
30343,36460P6DK01,VALVE ASSY.ROTARY,120.18
30344,77751SDET00ZB,COIN POCK*YR239L*,12.96
30345,74206SDAA00,GARN R.FR FENDER,3.72
30346,76200SNND22ZA,MIR.ASSY..RH-R A/T D,133.56
30347,90454P4V000,SHIM.25X31 D,3.06
30348,32601SK7900,BOLT.BAT TERM,0.17
30349,11000RZA000,BLOCK ASSY CYLN,1929.45
30350,76202SNAU01,TUBE E,0
30351,08F13SX7601,TRUNK SPOILER,0
30352,22650PC9030,3RD CLUTCH ASSY,186.22
30353,08P33SX770C04,L/TRIM CL PL DR BRWN,0
30354,91561S84A21ZP,CLIP.RR PANEL,0.85
30355,07YAZS3A0100,SRSSIMULATORLEADH,141.98
30356,82455TG0T02ZB,BELT ASSY*YR232L*,11.34
30357,76555SNAU01,ROD UNIT C,5.68
30358,51601S9AJ06,DAMPER ASSY.R FR,273.94
30359,65630TC0T00ZZ,UP FRAME COMP R.R,61.7
30360,91303PT0004,SEAL HOUSING,0
30361,67825TM0T01,TAPE.R RR DOOR SASH,2.25
30362,91024PF4003,NEEDLE BRG,6.6
30363,81230S5A0030,RECLINING ADJR R.OUT,12.68
30364,90015PWA000,BOLT.WASH.6X14,0.95
30365,83206S2X003ZD,GARN.INTR*NH220L*,5.15
30366,73350SNKK02,GLASS ASSY.L FR DOOR,18.48
30367,63260S84A00ZZ,CATCHER.RR DOOR,8.41
30368,22530PGF003,PISTON COMP.CLUTC,38.04
30369,90005RNAA01,BOLTWASH 11X176,1.51
30370,22653RZK003,PLATE 2.0 CLUTCH WAV,7.31
30371,44732SK7J30,CAP.WHEEL CTR(AL),36.45
30372,44305SNLT50,SHAFT ASSY.R DRIVE,278.87
30373,81140SNDJ02ZB,HEADREST ASS.FR.SEAT,79.92
30374,72210TC0T12,REG ASSY.R FR DOO,201.47
30375,22552PWR003,PLATE.RVS BRAKE E,9.75
30376,77230SDET21ZD,HOLDER AS*YR338L*,58.28
30377,45262S01A01,PIN B,5.87
30378,45225SM4A01,SHIM.INNER A,4.44
30379,46530TG2T01,SPG.PEDAL RETURN,3.68
30380,90443PRH000,COLLAR.27X45X44,8.26
30381,72270S9A003,SASH L FR DR FR L,13.22
30382,67460S5HT00ZZ,HINGE L FR DOOR L,24.84
30383,41382P7T000,SPACER.46X81X1,3.98
30384,91411S84A01,NUT.HEX 14MM,1.38
30385,08Z03TG1700BX,INTERIOR PNL SET - OULET (SILVER),94.33
30386,91350PLA003,BOLT.FLANGE 8X35,1.53
30387,34761TF0003,CORD.CTR CONSOLE SUB,11.19
30388,72670SE3003,CRANK ASSY RR L (,5.58
30389,33850SR3G01,LIGHT (ASSY).SIDE*,7.1
30390,31201RAAA61,COVER SET. GEAR,198.97
30391,44306S9AN00,SHAFT ASSY.L DRIV,617.52
30392,39730SWAU01,UNIT ASSY. IMMOBI &,102.18
30393,32752SNAU00,WIRE HARN DOOR (ASSI,19.24
30394,19020RSHE01,FAN.COOLING,26.8
30395,75725S04T00,EMBLEM.RR VTEC,12.16
30396,78200SNBU31,METER ASSY COMBI,211.65
30397,83404S86A00ZB,LID ASSY.*YR164L*,9.54
30398,9430550252,PIN.SPG. 5X25,0.47
30399,72179SDAA00,PROTECTOR.L FR DR,3.21
30400,23984PPP000,SHIM.35 D,3.35
30401,22589RCL003,PLATE.CLUTCH END,14.69
30402,66100SNLZ11ZZ,PANEL COMP.. RR.,114.21
30403,83553TJ5X01ZB,LNG COMP.*YR415L*,49.55
30404,53626TA0003,RACK COMP.STRG(RH,148.09
30405,52210SWBA00,KNUCKLE COMP R RR AB,217.08
30406,74192TG1T00,SEAL RUB L.HOOD,1.1
30407,76200SDKD31ZA,MIR.ASSY..RH*T99*,119.34
30408,79305SDET01,BLOWER SUB ASSY,179.27
30409,45022S10020,SET.PAD FR (AD 57,103.62
30410,31170RE2E01,TENSIONER ASSY.AUTO,97.27
30411,53692TF0003,HEAT GUARD,5.68
30412,83404SNEA01ZA,BOX CONSO*NH167L*,25.68
30413,84111TG0Q01ZD,GARNISH ASSY.. R. CENTER PILLAR UPPER *YR327L*,2.22
30414,90707PH7000,PIN.DOWEL 10X12,1.86
30415,83450SNCA01ZA,ARMREST ASS.CONSOLE,121.64
30416,44018S04C03,BOOT SET.OUTBOARD,67.91
30417,83530S9AJ91ZB,ARMREST C*YR248L*,31.76
30418,53604S5A003,BRACKET,15.15
30419,75303SNBT01ZF,PROTR COMP R.FR DOOR,46.68
30420,91213R70A02,OIL SEAL.39X53X8,9.64
30421,90667SB2003,CLIP.WIRE HARNESS,0.61
30422,89000S9AJ00,TOOL SET,18.82
30423,74105SWAA10,ENCLOSURE R.FR FE,3.53
30424,81531SNDJ01ZB,COVER.L.FR.SEAT CUSH,146.18
30425,07GAFSE00100,HUB DIS/ASSEMBLY TOO,43.36
30426,38920P01003,A/C COMP BELT,29.5
30427,32100SWAU00,WIRE HARN FR END,139.3
30428,9.50E+11,TUBE FUEL 5.5X250,1.45
30429,71123TM0T01,EMBLEM BASE.FR GRILLE,0.63
30430,63730S9AA00ZZ,GTR COMP L.RR PLR,80.56
30431,67324SNAA01ZA,TAPE SET.R FR DOOR S,7.49
30432,22661PGF003,GUIDE COMP.4-5 CL,203.84
30433,91597SV4003,CLIP A.FUEL PIPE,1.49
30434,9430310120,PIN.DOWEL.10X12,0.75
30435,16614P5G003,MESH.FUEL FILTER,3.56
30436,90011ZG5003,SCREW.FLANGE.6X23,0.78
30437,29360RXH000,COLLAR TRANSFER,6.58
30438,22537RCL013,SPG.CLUTCH WAVE,7.34
30439,90011PWA000,BOLT COMP.HEAD CO,4.83
30440,32120TM0W72,WIRE HARN.L CABIN,96.85
30441,17721SAA931,TUBE ASSY.FUEL VE,3.03
30442,SP000SEB720,SPECIAL EDITION RR BADGE,0.84
30443,67151SEL36ZZA,SKIN SET.L FR DOOR,107.42
30444,38205TM0T10,LABEL.FUSE,0.75
30445,83417SDET00ZA,ACC GARN   *NH1L*,1.24
30446,08F13SEL700X,TRUNK SPOILER,352.13
30447,93500050080G,SCREW.PAN.5X8,0.22
30448,90002RDK000,NUT.HEX.8MM,0.73
30449,64115TM0T00ZZ,PLR COMP R.FR INN,54.04
30450,90402P0Z000,WASHER.SPG 24MM,6.21
30451,81238S87A50ZC,COVER R.R*YR169L*,13.55
30452,19010RAAA62,RADIATOR COMP,164.09
30453,07VAJP8A010A,VTEC AIR ADAPTER,28.42
30454,72152S9A003,SET LOCK ASSY L F,53.37
30455,35251SAAJ01,SW BODY COMP,9.4
30456,79140TA0J21,MOTOR ASSY.MODE,61.66
30457,51216TF0000,KNUCKLE.L FR,43.34
30458,28900RAY013,SENSOR ASSY.,46.36
30459,42524TG1T01,CLAMP.WIRE,0.38
30460,76830SL0003,Y JOINT TUBE,0.4
30461,32752TM0T50,WIRE HARN. DOOR(ASSISTANT),14.73
30462,91501SL4003,CLIP.FR COWL,0.99
30463,76505SWA003,MOTOR COMP FR WIPER,189.55
30464,31209RNAA51,REAR BRACKET UNIT,4.48
30465,81132SELT31,PAD ASSY R.FR CUS,22.75
30466,89211TM2M00,WHEEL WRENCH,2.27
30467,36532PPA004,SENSOR.OXYGEN,246.13
30468,45216SELT01,PISTON 51DIA,8.08
30469,72140SEMK10,HANDLE ASSY.R FR,6.53
30470,51510TA0A03,UPR ARM COMP.R FR,129.44
30471,91003RWE005,BRG.BALL 31X94X9.,35.94
30472,74143TA0A00,SEAL RUB.HOOD RR,17.73
30473,9.57E+11,BOLT.FLANGE.8X70,0.5
30474,35871SLEL41,NEO WEDGE BULB 4.,3.15
30475,74651SDAA00,PLATE.TANK BAFFLE,10.67
30476,72650S5AA11,LOCK ASSY. L RR DOOR(POWER),68.41
30477,71146SWA010,CTR UP BEAM.FR BP,15.65
30478,32177SDA003,CLIP.FR WIPER,0.8
30479,90165SNAA00,BOLT.FLANGE 14X93,2.55
30480,83203SDC003,PAD R.FR ROOF SIDE A,12.4
30481,04631SDCU00ZZ,PANEL R.SIDE SILL,140.38
30482,34103SX8N01,GASKET,0.13
30483,46937SS1003,BOOT.S/C,2.11
30484,80464S5A000,GROM.A/C PIPE,3.04
30485,32415SAA900,BRKT.STARTER CABL,0.17
30486,51601SDBY05,DAMPER ASSY.R FR,154.96
30487,77202TG1T01ZB,INNER.VISOR*NH167L*,2.99
30488,82455TM0T02ZB,BELT ASSY INN R.RR S,11.76
30489,83509SV4A00,PROTECTOR R.FR DO,11.43
30490,17300SNA023,CANISTER ASSY,92.92
30491,75491TF0000,CLIP.FR CORN PLR,1.19
30492,24900PNB900,COVER COMP.CONTRO,14.86
30493,72321SX8000,SEAL.FR DOOR HOLE,0.53
30494,44722SEAJ02,WEIGHT.BALANCE 20,2.65
30495,27200RDG000,BODY ASSY.REGULATOR,160.9
30496,54200S9AT51ZC,BRKT SET.*YR313L*,213.23
30497,91704PF4000,PIN.DOWEL.8X40,1.83
30498,90460P4V000,SHIM.25X31 J,3.17
30499,25211RAA006,HOSE 565MM.ATF,16.34
30500,08U90SX7760F,FR. ARM REST,0
30501,82455TG2D01ZA,BUCKLE ASSY.. R. RR. SEATBELT INNER*YR240L*,11.54
30502,17065RYEA01,GSKT RR.INJ BASE,30.84
30503,19103RE2E00,HOSE A.RESERVE TANK,0.64
30504,53666S50003,O-RING 41.5X2.0,2.32
30505,60400TG2K00ZZ,BULKHEAD COMP.FRONT,162.88
30506,91504SD5901,CLIP.WASHER MOUTH,1.09
30507,08P32SEL70S02,L/SEAT COV. CINNAMON,0
30508,90176SM4010,BOLT FLANGE 12X95,3.03
30509,23975P1C000,SHIM.68MM ZW,4.55
30510,38231S04003,FUSE BLOCK (30A),0.81
30511,44018SR3C03,BOOT SET.OUTBOARD,0
30512,9430112160,PIN A. DOWEL. 12X16,0.98
30513,82131S9AU02ZE,TRIM COVE*YR314L*,271.87
30514,17660TA0Q01,PIPE COMP.FUEL FI,0
30515,60846TF0300ZZ,SPT R.SIDE FRAME,15.65
30516,91214RKG003,OIL SEAL.80X98X8,15.6
30517,38200TF0F02,BOX ASSY FUSE,255.48
30518,91603S9A003,CUSH.ADJABLE D25-,3.04
30519,38900RE2K01,SET. COMPR. CLUTCH,109.55
30520,91023P7T013,NEEDLE.THRUST 34X,6.57
30521,34261SV1A01,LENS,6.57
30522,04610S84A01ZZ,EXTN SET.R FR SID,85.46
30523,19030PNA003,MOTOR.COOLING FAN,90.61
30524,90041PAAA00,BOLT.STUD 12X101,3.29
30525,14401PNA004,CHAIN(170L),50.9
30526,76403SAA000,HOLDER.RV MIRROR,0.39
30527,28300PX4003,LC SOLENOID ASSY,151.27
30528,46000SEMT01,MASTER CYL &VAC ASSY,113.46
30529,70000SNAH016M1,SUNROOF ASSY.,455.1
30530,71140SX8N002,STIFF COMP R.FR BPR,7.13
30531,42753SH3003,VALVE.RIM FOR SP,0.57
30532,71101SNBE90ZK,FACE.FR BUMPER*YR566,130.85
30533,74890S9AG21ZJ,GARN ASSY.*R522P*,203.56
30534,91564RMX000,CLIP TRIM 5MM,0.81
30535,84656TG2X01,SUPPORT L.RR SHELF,1.6
30536,9622030198,ROLLER.3X19.8,0.25
30537,60120TF0000ZZ,HINGE COMP R.HOOD,14.79
30538,72875S9A003,WTHSTP.L RR DOOR,9.39
30539,36770SDAA51,SW ASSY CRUISE SE,18
30540,32117TM0W70,WIRE HARN.INST,112.35
30541,06350TM2T01,SET KEY CYLINDER,133.14
30542,39680SDAP01ZH,SENSOR ASSY.*T99*,167.3
30543,37820RAKN05,ELECTRONIC CONTROL U,411.54
30544,90160SJK000,BOLT WASH 12X46,2.8
30545,38611RSRE01,FAN COMP.. COOLING,21.58
30546,31150RE2E01,SET REGULATOR,52.86
30547,83701SEMK00ZA,PLATE R.R*YR239L*,1.72
30548,80222TA0A01,SEAL EXP/V,4.24
30549,13021R70A02,RING SET.PISTON (,41.05
30550,23451PRH000,GEAR.C-3,63.67
30551,14811P0A000,PLATE.TIMING,6.51
30552,77960S9AJ41,UNIT ASSY SRS,368.01
30553,18307SX8N00,SET EXH SLNR COMP,251.5
30554,76251TF0E01,SKULL CAP L,3.54
30555,35118SDAW11,BLANK-KEY COMP IM,82.18
30556,81231S10003ZF,KNOB R RECLINING,3.72
30557,38252SX8T01,LOWER COVER,0.6
30558,83241SDAA00ZZ,BRKT FR.GRAB RAIL,4.7
30559,08P90TA2604D,CHILD SEAT,0
30560,61100SWA300ZZ,DASHBOARD UPPER COMP,291.53
30561,72185S9A013,CYLINDER L.DOOR,21.72
30562,91640SM4003,GROMMET.SCREW.4MM,0.91
30563,61100SELT0ZZA,DA/BD UP COMP,207.46
30564,08V67S9G7M0006X,C/CLIP (ST),2.36
30565,91003PPS003,BRG NEEDLE 35X68X,14.33
30566,78120SEME21,METER ASSY SPEED,129.4
30567,80112SWA000,BRACKET.L.CONDENS,5.11
30568,73168SNA003,MLDG L.DRIP SIDE,37.46
30569,71501SM4000,FACE RR.BUMPER,0
30570,10003REBF00,ENG SUB-ASSY (HEAD),1911.83
30571,71851S9A000,INNER GARN L.SIDE,4.55
30572,31185RB0J01,COVER.BRG,4.62
30573,18215TS4Z01,RUBBER.EXH.MTG.,1.81
30574,41447PL3A00,SHIM.72.G.1.6,4.27
30575,74556TM0T00,COVER L.RR FENDER,2.99
30576,91550S50G01ZL,CLIP.TAILGATE*NH556L,0.92
30577,78530TG2003ZA,PAD ASSY.. STEERING WHEEL*NH167L*,22.26
30578,84171TA0J01ZC,GARN ASSY*YR327L*,13.84
30579,60656SELT00ZZ,STIFF R.FR W/H GS,13.31
30580,90002PNDA00,BOLT.WASH.SPECIAL,0.74
30581,90437PG4000,WASHER.TONGUED.6M,1
30582,76250SX8T21ZK,MIR.ASSY.L.DOOR (RC),73.34
30583,19114R70A01,SEAL LOWER,4.63
30584,90666TA0A01,CLIP.SNAP FIT(PO),0.75
30585,79544S7C000,CABLE.W/V CONTL,1.65
30586,9.34E+11,BOLT-WASHER.6X12,0.39
30587,13343RNAA02,BRG C.MAIN LWR,7.02
30588,75490SWAJ01ZD,GARN ASSY R FR PLR C,33.06
30589,84111SNAA01ZC,GRNISH ASS.R.CEN PIL,15.32
30590,64300TG2K00ZZ,PANEL COMP R.RR INSIDE,300.32
30591,67364SELJ01,TAPE SET L FR DOO,6.95
30592,77730SX8T00,HOLDER COMP.FR (A,10.71
30593,46970TG2T01,PIPE B COMP.CLUTCH,3.03
30594,82191TG0T01ZA,UNDER COV*NH167L*,9.93
30595,08F03SX7700X,REAR LOWER SKIRT,0
30596,43241SD2931,GUIDE.SPG,2.47
30597,14761RMX004,SPRING.IN VALVE,3.6
30598,84510SEMK00ZB,TRAY ASSY RR,19.61
30599,78523SZ3A51,COIL SPRING,0.68
30600,17521SWA000,BAND R F/TANK MT,21.36
30601,23450R0ZC00,GEAR COMP.MAIN 4TH,23.49
30602,72410SELT01,MLDG ASSY.R FR DO,9.37
30603,56483RCAA01,PULLEY.P/S PUMP,32.71
30604,41455PL3A00,SHIM Q.72MM (1.55,4.27
30605,D8U45SEL710,TRUNK FLOOR MAT BLK,1.38
30606,34291SNNT01,BRKT.L RR MAP LIGHT,0.91
30607,77620TF0003ZA,OUTLET AS*NH167L*,10.31
30608,33956TM0T01ZH,GARNISH L,5.18
30609,78125SX8T11,METER ASSY TACHO,15.53
30610,60400SNB310ZZ,BULKHEAD COMP.FR,210.66
30611,91547S84A01,CAP.INS SEAL CLIP,0.89
30612,27700P7W000,BODY ASSY.TOP ACC,140.88
30613,11221RZA000,PLATE A BAFFLE,14.24
30614,60630SX8T11ZZ,BASE COMP BATTERY SE,18.07
30615,35111SNBU01,KEY COMP..IMMOBI &TR,73.06
30616,60650TG0306ZZ,HSG COMP R.FR DPR,143.46
30617,54315S9A983,WIRE.CONTROL,145.5
30618,35852SNB003,BULB COMP B,2.09
30619,34156SNB023,LAMP UNIT.L,81.47
30620,54133TA0A51ZA,RING.PUSH*NH167L*,2.06
30621,08Z01TC0721V,V6 STD KIT NEW,20.91
30622,04642SEMK01ZZ,W/H SUB SET R FR,14.76
30623,60612SELT0ZZA,EXTN R.FR W/H UP,2.32
30624,60930SX8T00ZZ,BRKT COMP.ENG SPT,21.97
30625,9.34E+11,BOLT WASH 10X20,0.57
30626,72230TM4H01,SASH.R FR DOOR FR LW,8.27
30627,60910TG0T50ZZ,FRAME COMP L.FR S,210.14
30628,06350SELT51,SET.KEY.CYLINDER,137.14
30629,9.58E+11,BOLT FLANGE.6X95,0.77
30630,57475TF0003,SENSOR ASSY.REAR L,111.66
30631,91213PR3003,OIL SEAL 29X43X8,3.7
30632,81383SHJA01,BUSH A ARM REST,1.9
30633,23947PL3A10,SHIM.65MM.Q,4.13
30634,22574PRP003,PLATE.CLUTCH END,11.06
30635,39797SE0003,RELAY (ASSY) POWE,24.62
30636,22530RPC004,PISTON COMP.CLUTCH,32.38
30637,1220ARB1Z00C1,HEAD ASSY CYLINDER,417.15
30638,17040S04G30,SET F/PUMP UNIT A,0
30639,84505SDJF11ZB,TRAY COMP.RR*YR239L*,50.78
30640,37800SP0013,METER UNIT ASSY,65.3
30641,84171SNAA01ZE,GARN ASSY L. CTR PLR,29.13
30642,83555SDEU11ZA,CAP.FR PU*NH167L*,2.25
30643,19014PK1003,CLIP HARNESS,0.17
30644,73350SX8T00,GLASS ASSY L.FR D*,16.49
30645,08P35SELP00AL,PU COATED STRG COVER,1.38
30646,38221SNAA41,BLADE FUSE.10A (LOW-,0.38
30647,30531RCAA00,SUB CORD.KNOCK SE,7.11
30648,62SEL21,S/M.2003 CITY SMS 20,65.1
30649,81234SNAA01ZB,COVER LAP R. RECLINI,1.34
30650,36532RB7Z01,SENSOR.RR OXYGEN,211.93
30651,72125SH4A11ZH,CASE R.IN*NH264L*,1.87
30652,74220SDET00,COWL TOP ASSY AS.,74.9
30653,9.39E+11,WASHER. SCREW 4X8,0.25
30654,11910P0A010,BRKT.ENG.MT,29.25
30655,38150SM4003,HORN ASSY,0
30656,53692SWCE01,HEAT GUARD,19.17
30657,91006P1B003,BRG.BALL 9X20X6,6.05
30658,08Z03SDEU02,UTILITY PACKAGE 2,0
30659,47510SELT01,WIRE B.HAND BRAKE,7.03
30660,41408PPS000,SHIM.76MM.BD,5.13
30661,19315RNAA00,COVER COMP.WATER OUT,5.85
30662,71121S7AJ02ZE,BASE.FR GRILL NH623M,0
30663,9390345520,SCW.TAPPING 5X25,0.27
30664,90670SG0003,GROMMET.SCREW.4MM,1.24
30665,14775PG6000,SEAT EX VALVE SPRING,0
30666,17130P07G01,VALVE ASSY. PCV,10.17
30667,39762SG0003,RELAY ASSY..POWER,0
30668,08V66S9G7M01X,UNIT ASSY.COR. SENSO,76.67
30669,22530P6H003,PISTON COMP.CLUTC,41.35
30670,18310S9A000,FINISHER.EXHAUST(,43.44
30671,73375SNLT01,GARN L.FR CORN,8.31
30672,27000PAX010,BODY ASSY MAIN VALVE,364.75
30673,78120SEME01,METER ASSLY TACHO,136.42
30674,84121S9A013ZD,GARN ASSY*YR239L*,26.07
30675,66100TG2K00ZZ,PANEL.COMP REAR,91.47
30676,80110TM0H01,CONDENSER COMP,289.48
30677,83704TC0T01ZB,ORNAMENT *YR392L*,55.24
30678,81603SFYJ21,MOTOR HEIGHT L,177.97
30679,24535P7Z000,SPG.P/BRK,2.23
30680,65100SX8T01ZZ,FLOOR COMP.FRONT,313.09
30681,37773PT3A01,SWITCH.THERMO (A-,39.9
30682,81638TA0J01ZB,COVER.L.RECL*YR327L*,17.69
30683,60261SX8T00ZZ,PANEL L.FR FENDER,79.43
30684,72680SEMK10,HANDLE ASSY.L RR,8.96
30685,13323P8AA01,BRG C.MAIN UPR,9.19
30686,11942PNB000,STAY.EXH MNFLD,4.39
30687,83508SV4000ZD,COVER LOCK KNOB,0.4
30688,46966S84E00,HOLDER.TANK,7.9
30689,51362S84A01,ROD RADIUS.FR,49.05
30690,11103RAAA01,PLATE.PARTITION,9.4
30691,46101SEFE53,SET.ASSY KIT,220.21
30692,10003PNBU01,ENG SUB-ASSY (HEA,2755.21
30693,07ZAJS7C0200,JOINT. FUEL ATT. C,192.15
30694,950030700170M,BULK.VT-BH3.07X1M,1.49
30695,36531RDV004,SENSOR.LAF FR,224.4
30696,50690SWCE00,BRKT.TORQUEROD LW,42.59
30697,33304SO4G01,SOCKET COMP,4.27
30698,73371SNAA01,GLASS L.FR CORN,67.02
30699,90687SB0013,CLIP.AIR SCOOP,1.2
30700,81139S9AJ41,BRKT L.HARN,4.16
30701,90011PG6004,BOLT.TIMING BELT,1.84
30702,76550S9A003,ROD UNIT B,8.3
30703,90184TF0000,BOLT FLANGE 14X71,1.59
30704,83352SELT01,INS L.FR FLOOR,6.49
30705,67420S5HT0ZZA,HINGE R FR DOOR L,24.84
30706,60120SAA000ZZ,HINGE COMP R. HOOD,17.16
30707,08V67SDE710003,SEN ASSY.BACK NH578,64.52
30708,83533S9AJ01ZA,LINING CO*NH167L*,152.03
30709,81238SDCA41ZA,COVER R. RECLEANING,0
30710,46924S84A02,CLIP.CONNECTOR,0.86
30711,74882SNA003ZA,OPENER ASSY.. TRUNK,16.21
30712,24311PL3020,ROD.SHIFT,13.15
30713,53645SX8T01,HSG COMP.VALVE,83.14
30714,74423SZ3003,HOLDER.FUEL CAP,2.86
30715,9.34E+11,BOLT-WASH..8X20,0.6
30716,32766PM3000,CLAMP B.HIGH/T CO,2.2
30717,32745PNB000,STAY E.ENG HARN,0.68
30718,76250S9A003,MIR.ASSY.. L DOOR(AUTO TURN),257.73
30719,77231SNAU01ZA,MAT.CUP HOLDER,3.28
30720,21811PRP010,PACKING.TC CASE,17.74
30721,45018SEAJ01,CALIPER SUB-ASSY,323.37
30722,81126S9AJ01,FRAME COMP R.FR B,158.63
30723,74898S84A00,COVER.TRUNK D/D,4.09
30724,90751S04000,PIN.SPG 8X22,1.17
30725,31292RRAA51,STAY ENG HARN,4.92
30726,74145TM4H00,STAY. HOOD OPENER,0
30727,72326SM4003,WTHSTP R FR LOWER,0
30728,18307TF0023,SLNCR COMP.EXH.,83.95
30729,81238SDGH71ZA,COVER.R R*YR239L*,12.29
30730,12251PT0J03,GASKET.CYLN HEAD,0
30731,83280TG0Z11ZD,SUNVISOR ASSY.L *NH556L*,24.26
30732,83240SNAA01ZK,GRAB RAIL ASSY*YR233,5.94
30733,91404TA0G01,CLAMP.D10.0 FUEL,0.99
30734,90006PWC003,BOLT.ROCKER SHAFT,2.36
30735,91602SZ5000,CUSHION.L11.6MM,1.74
30736,13310PWC000,CRANKSHAFT COMP,644.91
30737,90305SA0000,NUT FLOTING 4MM,1.97
30738,08F03TF07T0DX,REAR UNDER SPOILER,241.07
30739,83240SNAA11ZC,RAIL ASSY.. GRAB (COAT HANGER) *NH220L* (DRIVER SIDE),10.78
30740,90137S30003,SCREW ET.M6 X 18,0.93
30741,06114PZA000,GASKET KIT.CHAIN CAS,6.75
30742,04606S9AA00ZZ,BRKT SETR.FR SUB,29.48
30743,08Z01SNL700V,INSPIRE KIT(V GRADE),348.72
30744,80865SR3K01,VALVE CAP (H),1.35
30745,53320TA0J01,COVER.STRG JOINT (RH),6.07
30746,77103SELT00ZG,PANEL. INST *YR239L*,90.86
30747,91004PX5008,BRG.BALL.28X78X20,27.34
30748,41397PX5000,SHIM.Q,4.72
30749,72375TC0T01,WTHSTP.L FR DOOR,17.12
30750,43153SM4A01,SHOE COMP.A REAR,22.68
30751,17764SX8T00,STAY D.FUEL PIPE,0.21
30752,62SNB00B,SHOP MANUAL CIVIC-2,264.05
30753,76520SX8T01,LINK ASSY.A,0.46
30754,36770SNBQ22,SW ASSY.CRUISE&AU,130.66
30755,32110RZA900,ENG HARN,294.32
30756,90506PRP000,WASHER.THRUST 40X,4.49
30757,37870PK2005,SENSOR ASSY.TW,26.67
30758,22554P6H003,PLATE.CLUTCH END,12.74
30759,57475SNA023,SENSOR ASSY.. L. RR.,78.62
30760,76873SWA003,TUBE 1200,4.23
30761,77230SE3A02,PANEL ASSY.RADIO,9.88
30762,13407RZP000,O-RING SET.BALANC,3.53
30763,06110REBZ01,GASKET KIT.CYL. HEAD,164.3
30764,32134SM4003,BAND.HARNESS OFFS,0.31
30765,91212P20008,DAMPER.FRICTION (,5.34
30766,76331S9A003ZM,COVER,16.81
30767,31110P01004,ALTERNATOR BELT,29.5
30768,53534S84A01,DUST SEAL.TIE ROD,8.59
30769,08V66SDE710CX,KIT FR C/SENSOR ATT,0
30770,72450SH4901,MLDG ASSY L FR DR,44.18
30771,46660SNC013,RESERVOIR COMP,35.99
30772,67151SELT001H1,SKIN L FR DOOR,16.2
30773,90615RAY000,RING.SNAP.81MM,2.62
30774,38924RE2K01,SET. FIELD COIL,91.46
30775,37823RNAA00,COVER.ECU,2.85
30776,46100SELT01,MASTER CYLINDER A,121.45
30777,44017SNEA11,BOOT SET INBOARD,45.07
30778,04652SWA300ZZ,W/H SUB SET L FR,68.27
30779,22530PL4851,PISTON COMP.LOW C,37.58
30780,90003RNAA00,BOLT.FLANGE.6X12,1.2
30781,22671RCLA01,PISTON 3RD CLUTCH,36.02
